student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category
1173,14,Male,1st Year,1.1,1,17,Claude,None,9,25,95,3,38,79.5,67.9,1,9.3,31.3,6.3,3.4,1.2,5,41.4,1,Low
1174,21,Female,12th,5.7,0,174,ChatGPT+Gemini,Exam Prep,4,73,10,2,59,48.1,94.0,1,1.9,-15.8,6.1,4.8,4.6,10,38.3,0,Low
1175,16,Male,2nd Year,3.4,0,101,ChatGPT+Gemini,Homework,3,86,102,9,40,65.8,58.8,9,1.9,29.7,5.1,3.0,2.0,9,57.5,1,Medium
1176,15,Male,11th,2.1,1,131,None,None,5,47,96,10,77,82.9,94.4,1,2.1,-11.0,4.0,2.8,4.9,3,63.8,1,Medium
1177,14,Female,10th,2.4,1,52,Claude,Coding,9,44,98,8,45,40.1,42.2,10,4.2,-3.4,7.5,5.7,1.2,2,56.9,1,Medium
1178,16,Female,3rd Year,2.0,1,57,ChatGPT+Gemini,None,9,32,111,3,93,50.4,76.0,3,7.0,38.9,6.5,2.3,3.3,3,64.5,1,Medium
1179,15,Male,10th,3.8,0,111,ChatGPT+Gemini,Coding,3,63,67,10,55,44.9,77.4,3,5.8,23.5,8.8,0.2,4.1,4,45.2,1,Low
1180,15,Male,10th,5.6,1,84,None,Exam Prep,7,77,86,8,63,70.0,55.8,4,3.7,-11.2,4.2,5.3,2.0,3,51.3,1,Medium
1181,19,Female,12th,5.2,0,74,ChatGPT,None,3,8,66,10,83,58.8,85.3,3,6.6,-3.8,5.7,1.3,0.7,8,51.6,1,Medium
1182,14,Male,2nd Year,3.0,0,57,None,Notes,3,77,19,8,46,52.7,51.5,3,5.0,8.5,8.9,3.6,0.5,1,40.8,1,Low
1183,15,Male,10th,5.0,0,115,None,Homework,4,99,64,8,27,55.0,64.8,5,4.2,33.1,7.1,5.6,1.1,5,38.1,0,Low
1184,19,Male,10th,2.8,0,58,None,Homework,2,1,32,4,20,62.9,94.0,5,4.4,22.7,5.8,4.5,0.3,2,29.9,0,Low
1185,16,Male,3rd Year,1.9,1,161,ChatGPT,Exam Prep,6,74,9,7,42,59.3,63.7,8,4.2,21.7,5.0,5.0,4.3,8,46.4,1,Low
1186,17,Female,1st Year,5.9,1,29,Claude,Doubt Solving,5,13,107,10,92,79.4,89.6,7,5.6,1.6,4.3,2.5,3.5,3,77.5,1,High
1187,14,Male,2nd Year,2.2,1,67,Gemini,None,10,35,66,8,50,78.5,45.9,9,4.4,19.3,8.6,2.8,3.3,1,61.9,1,Medium
1188,21,Male,2nd Year,2.3,1,74,ChatGPT+Gemini,Exam Prep,10,34,54,10,26,31.9,46.9,5,3.9,-9.6,6.0,0.4,3.5,10,33.7,0,Low
1189,20,Female,3rd Year,5.9,0,67,None,None,2,63,31,5,28,79.7,50.7,4,3.9,14.2,8.7,4.0,3.2,10,48.7,1,Low
1190,20,Female,1st Year,1.2,0,153,ChatGPT+Gemini,Homework,10,24,44,9,90,45.5,49.9,4,3.0,13.6,5.8,4.5,0.2,2,57.7,1,Medium
1191,16,Male,2nd Year,4.7,1,130,Gemini,None,2,96,58,9,72,59.4,98.7,2,2.9,21.3,8.7,3.2,2.9,7,52.4,1,Medium
1192,23,Male,11th,5.6,1,56,ChatGPT+Gemini,Coding,2,8,101,3,35,45.6,46.7,9,3.6,-5.4,8.0,5.1,2.1,2,49.5,1,Low
1193,23,Male,3rd Year,3.3,1,164,Gemini,Exam Prep,4,76,30,3,93,38.3,49.0,7,9.8,-13.0,5.6,0.7,0.8,4,62.0,1,Medium
1194,16,Female,12th,0.5,0,165,Claude,Exam Prep,3,42,84,8,43,70.9,50.2,2,2.8,38.0,6.1,0.5,3.3,3,50.9,1,Medium
1195,15,Female,1st Year,2.6,1,40,Claude,Coding,9,9,87,7,93,96.5,75.9,10,5.0,-10.8,8.7,0.8,2.1,10,93.0,1,High
1196,14,Female,3rd Year,1.1,0,3,Gemini,None,5,56,87,9,65,56.0,69.6,8,9.2,0.2,7.7,5.2,1.3,7,58.9,1,Medium
1197,20,Female,10th,2.8,0,153,Gemini,Exam Prep,1,32,51,2,48,77.5,83.4,2,1.1,32.3,8.0,1.1,3.7,6,52.6,1,Medium
1198,20,Female,2nd Year,4.8,0,38,Copilot,Notes,2,8,9,2,49,61.7,60.6,2,6.4,15.7,7.1,0.4,0.3,4,50.3,1,Medium
1199,15,Female,11th,2.9,0,108,ChatGPT,Coding,7,53,5,7,70,42.7,42.4,4,8.8,-7.1,4.3,4.8,1.8,4,52.7,1,Medium
1200,20,Female,11th,2.9,1,105,ChatGPT,Coding,8,12,91,8,50,94.5,60.8,7,2.5,8.8,8.3,4.2,1.4,9,73.8,1,Medium
1201,21,Male,12th,3.6,0,107,None,None,6,23,0,3,49,61.5,86.4,10,8.3,30.5,7.9,1.0,0.6,6,61.2,1,Medium
1202,14,Other,3rd Year,3.7,1,169,ChatGPT+Gemini,Coding,7,61,110,1,53,30.6,88.9,9,6.8,39.4,6.9,4.6,0.7,4,49.5,1,Low
1203,22,Male,11th,5.2,1,10,ChatGPT+Gemini,Homework,2,39,45,10,38,62.0,82.8,5,8.4,18.6,7.5,1.8,1.1,6,38.1,0,Low
1204,20,Male,3rd Year,2.2,1,10,Gemini,Exam Prep,6,58,107,7,94,30.4,64.2,3,1.6,-4.8,5.2,0.2,0.1,9,54.5,1,Medium
1205,16,Female,2nd Year,5.0,1,53,None,Doubt Solving,6,55,73,6,47,85.6,76.6,6,1.6,28.8,8.6,0.2,3.0,8,53.2,1,Medium
1206,21,Male,2nd Year,3.6,1,165,Gemini,Exam Prep,4,63,104,1,25,55.7,48.6,9,2.3,28.5,5.1,0.7,2.6,1,38.6,0,Low
1207,20,Female,11th,2.2,1,19,ChatGPT,Exam Prep,4,59,29,9,36,73.0,55.1,2,9.8,33.4,7.4,4.9,4.3,5,44.6,1,Low
1208,24,Female,2nd Year,2.1,1,153,None,Homework,2,80,116,6,55,83.7,54.8,7,8.9,-11.8,6.4,2.4,4.0,10,59.7,1,Medium
1209,21,Male,3rd Year,2.5,1,127,None,Notes,3,96,78,5,20,31.9,44.5,10,6.2,1.9,6.8,2.3,4.9,2,34.3,0,Low
1210,19,Female,2nd Year,3.9,1,75,ChatGPT+Gemini,Notes,10,22,77,3,35,66.3,96.4,10,5.8,-6.0,5.0,4.8,0.1,8,49.7,1,Low
1211,22,Male,10th,1.8,0,118,ChatGPT,Homework,6,26,62,9,87,74.7,65.9,4,3.3,-7.0,4.9,3.9,2.5,6,61.5,1,Medium
1212,18,Male,3rd Year,5.6,1,13,Claude,Homework,4,60,87,7,66,63.0,92.4,6,2.9,1.9,5.6,5.3,0.8,6,68.6,1,Medium
1213,16,Female,1st Year,3.7,0,177,ChatGPT,Homework,3,43,62,4,42,51.4,53.3,4,3.1,-17.1,4.1,0.1,2.3,4,55.7,1,Medium
1214,16,Female,2nd Year,5.6,0,122,ChatGPT,Exam Prep,1,56,73,1,86,62.4,86.1,2,7.6,30.9,4.6,1.0,0.9,10,57.9,1,Medium
1215,14,Female,2nd Year,0.8,0,24,Gemini,Homework,3,42,89,4,81,57.5,88.2,5,6.7,31.1,5.8,5.1,0.4,7,60.4,1,Medium
1216,21,Male,3rd Year,2.4,0,178,ChatGPT+Gemini,Doubt Solving,1,61,0,3,34,72.8,40.3,3,5.5,36.6,7.0,5.8,4.2,6,46.2,1,Low
1217,15,Female,12th,0.6,0,105,Claude,Coding,4,25,19,6,94,62.8,42.0,10,8.5,-15.8,5.8,1.8,2.2,7,80.2,1,High
1218,16,Male,1st Year,2.0,1,105,ChatGPT,Notes,4,87,28,1,86,39.1,95.3,3,1.5,14.3,4.4,0.2,3.4,5,49.8,1,Low
1219,21,Female,1st Year,5.2,0,102,ChatGPT,None,1,74,33,4,62,35.9,74.1,10,1.3,-19.6,8.0,0.1,0.6,8,54.1,1,Medium
1220,21,Male,1st Year,0.7,0,9,Gemini,Doubt Solving,7,92,65,1,27,41.4,57.1,3,8.4,15.4,4.8,0.2,2.9,6,30.0,0,Low
1221,24,Female,11th,2.9,0,13,None,None,5,63,65,1,63,34.6,51.2,2,4.7,-14.2,4.3,4.0,4.1,7,42.2,1,Low
1222,17,Male,10th,1.1,1,132,Copilot,Notes,1,68,1,6,45,47.7,89.1,4,7.0,3.2,5.8,1.5,4.5,6,42.3,1,Low
1223,17,Male,10th,2.8,1,21,ChatGPT+Gemini,Exam Prep,5,23,71,6,86,34.9,51.6,7,4.6,-0.6,6.3,2.2,1.5,8,59.2,1,Medium
1224,18,Female,12th,5.1,0,74,ChatGPT+Gemini,Exam Prep,7,72,53,9,51,72.3,90.6,2,4.9,-0.1,8.5,2.2,4.6,2,44.1,1,Low
1225,19,Female,1st Year,3.9,0,28,ChatGPT+Gemini,Homework,6,73,88,7,83,61.1,77.3,4,1.2,-8.5,5.2,1.5,2.4,2,54.2,1,Medium
1226,18,Female,1st Year,4.6,1,134,ChatGPT,Notes,10,10,17,6,62,47.9,79.6,5,5.8,-13.7,6.9,1.1,1.2,2,68.3,1,Medium
1227,20,Female,2nd Year,2.4,1,145,ChatGPT,Exam Prep,5,94,108,3,93,30.9,66.2,10,1.3,-19.0,5.4,3.1,2.8,4,73.2,1,Medium
1228,15,Female,3rd Year,5.7,0,158,ChatGPT,Exam Prep,8,66,80,3,93,40.2,42.2,3,4.2,25.1,4.6,0.4,3.4,1,62.4,1,Medium
1229,20,Female,11th,4.4,0,170,None,None,9,88,29,5,81,76.7,73.3,5,2.2,35.0,7.2,2.7,0.4,1,66.7,1,Medium
1230,23,Male,11th,2.8,1,34,Copilot,None,1,52,7,6,30,47.5,82.8,5,3.0,33.7,7.7,2.5,3.5,3,35.6,0,Low
1231,20,Female,12th,2.8,0,70,ChatGPT,Notes,6,42,41,6,97,53.3,40.2,2,9.2,18.0,6.7,1.7,3.8,4,57.4,1,Medium
1232,14,Male,10th,5.6,1,93,ChatGPT+Gemini,Exam Prep,2,26,109,8,28,35.3,41.6,1,9.7,-12.7,5.7,0.5,2.2,8,35.9,0,Low
1233,20,Female,1st Year,3.7,0,3,None,Homework,8,0,28,8,67,68.4,94.4,2,1.3,14.1,8.9,3.9,4.5,6,55.8,1,Medium
1234,18,Female,3rd Year,4.4,0,50,ChatGPT+Gemini,Exam Prep,5,48,50,1,25,86.3,80.8,5,9.2,-14.1,4.2,3.6,1.1,4,53.3,1,Medium
1235,16,Female,12th,2.8,1,93,Gemini,Doubt Solving,1,47,82,3,73,54.7,87.4,8,8.7,10.8,6.8,4.5,1.0,9,62.9,1,Medium
1236,16,Female,11th,1.7,1,29,Copilot,Doubt Solving,5,79,119,5,81,38.0,41.6,1,5.6,31.5,7.3,3.2,3.1,8,47.7,1,Low
1237,17,Female,11th,4.5,0,93,Claude,Homework,10,98,100,9,73,96.8,64.0,6,5.4,-8.0,6.1,3.1,2.3,8,70.2,1,Medium
1238,15,Female,11th,3.8,1,109,ChatGPT,Doubt Solving,5,78,23,4,75,65.8,84.8,3,4.5,36.0,4.7,1.5,2.1,1,60.3,1,Medium
1239,15,Male,1st Year,3.3,1,73,Claude,None,2,97,81,5,49,36.3,45.5,5,6.9,3.2,4.9,2.4,3.1,6,33.7,0,Low
1240,14,Female,1st Year,3.9,0,141,ChatGPT,Exam Prep,4,52,9,1,22,64.8,51.3,10,2.6,-6.9,8.7,3.2,1.8,8,50.6,1,Medium
1241,18,Male,1st Year,1.6,1,163,Copilot,Doubt Solving,6,10,15,7,80,33.1,70.5,1,1.7,10.1,8.5,0.4,4.8,6,47.6,1,Low
1242,17,Female,2nd Year,4.9,0,86,Copilot,Doubt Solving,1,8,49,2,34,33.9,93.6,5,9.8,32.2,4.9,4.2,4.5,3,41.9,1,Low
1243,24,Male,10th,5.7,0,139,ChatGPT+Gemini,Exam Prep,9,60,40,1,22,52.3,59.7,10,8.4,-3.8,4.3,5.6,1.6,4,49.3,1,Low
1244,23,Male,11th,5.4,0,75,Copilot,Notes,7,87,105,2,34,77.4,89.7,2,4.4,-9.7,4.9,5.8,1.0,9,44.3,1,Low
1245,15,Male,11th,2.3,1,161,None,Homework,6,100,53,8,86,79.4,40.6,9,1.6,18.4,8.4,4.9,0.9,8,79.8,1,High
1246,16,Male,2nd Year,2.7,1,25,None,Notes,1,98,43,1,48,93.1,50.9,3,9.6,21.5,4.5,4.9,3.9,9,56.2,1,Medium
1247,20,Female,11th,4.9,1,133,Claude,Notes,8,21,59,1,50,37.6,57.4,10,1.5,-15.7,4.8,1.0,3.0,2,52.8,1,Medium
1248,20,Male,11th,3.8,0,100,Claude,Doubt Solving,8,70,68,1,90,62.5,82.5,10,1.0,-4.8,7.5,2.0,2.7,6,82.5,1,High
1249,17,Female,1st Year,3.5,1,114,Copilot,Coding,4,43,78,2,90,63.3,74.8,5,3.6,-12.8,8.1,4.6,3.3,10,74.5,1,Medium
1250,18,Male,1st Year,5.6,1,142,Claude,Notes,4,29,22,1,74,62.3,55.9,5,7.7,22.6,6.7,0.2,3.7,8,62.2,1,Medium
1251,18,Female,10th,3.4,1,105,None,Exam Prep,1,59,94,2,94,88.9,74.9,3,8.6,11.7,5.0,0.5,1.1,4,71.6,1,Medium
1252,19,Female,11th,3.3,0,102,ChatGPT,Exam Prep,9,92,93,7,62,86.8,93.4,10,6.3,33.7,8.0,3.8,4.9,4,75.0,1,Medium
1253,22,Female,12th,0.7,1,146,Gemini,Exam Prep,8,54,70,1,44,65.5,68.2,5,5.1,20.6,5.9,2.6,1.8,2,44.3,1,Low
1254,15,Female,11th,0.9,1,103,None,Coding,10,38,19,10,74,84.5,81.8,5,1.1,-3.6,7.4,4.1,0.4,2,65.2,1,Medium
1255,18,Male,11th,0.5,1,174,ChatGPT+Gemini,Coding,7,40,38,2,69,34.1,60.7,8,4.1,0.3,5.2,1.5,4.2,5,53.2,1,Medium
1256,16,Female,10th,5.5,0,76,Gemini,None,2,8,2,3,57,67.2,82.8,8,1.8,5.2,6.8,0.5,2.7,3,58.2,1,Medium
1257,17,Male,12th,2.7,0,94,Claude,Homework,7,0,2,2,79,36.6,92.0,6,3.0,-14.1,5.7,5.0,0.1,1,61.7,1,Medium
1258,23,Female,11th,3.1,1,106,ChatGPT+Gemini,Coding,4,2,30,3,71,90.7,74.0,2,1.6,35.3,5.2,4.7,3.0,7,70.2,1,Medium
1259,19,Female,3rd Year,5.1,1,111,Gemini,Homework,3,68,6,7,93,65.2,63.2,9,9.1,21.9,7.6,2.8,3.1,10,72.1,1,Medium
1260,21,Male,3rd Year,3.9,1,51,Gemini,None,10,10,0,2,89,31.2,85.3,6,7.4,23.5,8.3,5.3,3.4,3,58.7,1,Medium
1261,14,Female,12th,3.9,1,17,Claude,Exam Prep,4,3,55,3,95,68.5,97.4,7,5.1,19.6,8.4,1.3,3.0,1,77.7,1,High
1262,23,Female,3rd Year,2.1,0,174,ChatGPT+Gemini,Coding,10,32,26,6,64,81.6,44.1,7,9.4,6.6,6.2,2.2,1.3,4,67.8,1,Medium
1263,21,Male,1st Year,5.1,1,56,None,Doubt Solving,6,32,113,4,38,39.4,71.0,5,2.9,2.8,8.5,1.5,5.0,8,43.6,1,Low
1264,24,Male,1st Year,1.4,1,32,None,None,7,44,64,1,24,49.8,50.9,10,9.6,13.0,6.6,0.5,2.3,10,47.4,1,Low
1265,20,Male,12th,0.8,1,103,ChatGPT+Gemini,Doubt Solving,2,19,69,8,61,61.4,56.4,4,1.7,24.3,5.8,3.9,1.9,2,50.7,1,Medium
1266,14,Female,11th,1.6,1,159,Gemini,Doubt Solving,7,36,83,7,49,59.0,78.2,7,8.2,1.4,7.8,3.5,0.0,9,67.1,1,Medium
1267,15,Female,12th,2.0,1,131,ChatGPT+Gemini,Coding,10,83,38,8,84,65.2,97.6,6,4.0,9.6,5.4,2.7,2.8,5,64.0,1,Medium
1268,16,Male,3rd Year,2.1,1,168,None,Coding,2,97,107,9,95,31.2,91.2,7,2.2,19.1,6.0,5.2,2.4,2,59.7,1,Medium
1269,14,Male,12th,4.2,1,18,ChatGPT+Gemini,Coding,2,20,2,9,98,81.7,55.5,4,7.0,-3.4,8.0,3.0,4.7,1,76.7,1,High
1270,22,Female,3rd Year,1.7,1,6,ChatGPT,Doubt Solving,1,57,58,3,24,52.1,41.5,2,6.7,30.0,6.5,2.7,1.6,5,30.7,0,Low
1271,21,Female,1st Year,4.2,1,25,Claude,Exam Prep,7,50,1,9,57,79.1,76.0,10,9.4,-7.2,4.6,4.1,3.4,4,70.4,1,Medium
1272,15,Male,12th,1.0,1,86,None,Notes,1,70,46,6,30,89.9,72.0,9,3.5,31.8,8.8,0.2,3.2,9,57.6,1,Medium
1273,22,Male,2nd Year,1.3,1,97,Claude,Exam Prep,3,15,95,10,48,78.1,67.6,7,7.9,-19.7,4.1,1.7,4.0,4,61.4,1,Medium
1274,20,Female,3rd Year,3.3,1,178,ChatGPT,Coding,8,95,19,10,33,77.0,68.5,4,9.3,18.6,5.2,5.0,4.0,2,52.7,1,Medium
1275,22,Male,2nd Year,5.6,1,178,Gemini,Notes,1,35,99,2,93,70.5,75.5,2,5.1,8.4,8.0,0.8,0.0,7,59.3,1,Medium
1276,19,Male,1st Year,5.2,1,135,Copilot,None,6,49,26,1,29,30.1,63.8,8,4.8,-5.2,8.2,4.9,4.3,3,36.8,0,Low
1277,19,Female,11th,5.8,0,140,None,Notes,2,74,83,4,58,93.3,50.3,8,4.3,36.9,7.4,3.8,0.6,3,69.4,1,Medium
1278,24,Female,3rd Year,4.1,1,31,Gemini,Exam Prep,9,47,18,9,79,88.4,55.5,10,9.9,-7.2,7.1,4.8,0.3,6,81.1,1,High
1279,17,Male,11th,4.2,0,33,ChatGPT,Doubt Solving,2,28,54,2,42,43.6,43.8,8,6.5,9.5,8.2,0.5,4.0,5,47.8,1,Low
1280,23,Male,1st Year,3.9,1,145,ChatGPT+Gemini,Homework,6,41,62,1,41,42.6,43.4,3,9.3,13.5,7.7,4.2,0.4,3,41.3,1,Low
1281,23,Male,11th,3.9,1,54,ChatGPT,Doubt Solving,4,97,84,2,42,32.6,92.0,10,5.0,37.3,8.9,4.7,0.2,4,43.3,1,Low
1282,15,Male,3rd Year,1.3,0,42,Claude,Doubt Solving,9,58,42,7,41,56.6,47.5,4,8.9,18.3,6.3,0.2,1.2,5,45.0,1,Low
1283,20,Female,10th,3.5,0,151,ChatGPT+Gemini,Notes,1,54,83,5,81,99.0,44.1,2,5.2,-15.7,5.4,4.4,2.6,7,67.1,1,Medium
1284,18,Male,3rd Year,2.6,1,148,Gemini,Coding,1,73,4,5,38,36.8,89.6,7,2.4,5.0,4.0,2.9,4.4,2,42.6,1,Low
1285,24,Female,3rd Year,2.9,0,145,ChatGPT+Gemini,Coding,10,66,118,10,41,69.6,97.2,7,6.4,31.9,5.6,0.1,4.6,6,60.6,1,Medium
1286,19,Female,2nd Year,3.4,1,141,Claude,Notes,3,21,19,4,20,48.5,52.3,1,8.8,25.7,8.1,3.9,2.3,4,28.5,0,Low
1287,15,Male,10th,1.2,1,18,ChatGPT,Doubt Solving,6,95,75,1,53,90.3,85.4,9,1.3,-16.9,4.2,1.4,3.0,5,67.6,1,Medium
1288,18,Male,10th,2.5,0,56,Gemini,Exam Prep,3,83,111,8,45,65.5,49.8,9,3.6,15.0,7.5,5.8,4.6,5,60.1,1,Medium
1289,23,Female,10th,0.8,0,79,Copilot,None,7,1,60,1,23,89.7,80.8,5,9.5,-13.1,4.2,5.9,3.9,10,48.3,1,Low
1290,17,Female,3rd Year,5.9,1,1,Copilot,Homework,9,7,61,10,67,95.1,80.8,7,3.4,-14.1,6.4,0.0,3.1,8,82.2,1,High
1291,22,Female,1st Year,1.2,0,161,ChatGPT,Doubt Solving,10,40,73,3,64,74.4,65.8,10,4.6,37.7,6.1,0.8,1.2,10,77.0,1,High
1292,19,Male,10th,1.9,1,48,Gemini,Doubt Solving,2,88,116,2,31,49.8,92.9,8,4.0,22.0,8.7,3.1,2.4,5,40.8,1,Low
1293,15,Female,12th,5.4,1,89,Gemini,Homework,4,10,62,2,56,61.4,47.3,3,3.3,-13.5,5.6,3.8,4.3,10,52.5,1,Medium
1294,14,Female,11th,3.2,1,21,ChatGPT+Gemini,Exam Prep,3,23,21,9,22,74.2,68.6,7,4.5,0.3,6.7,3.8,1.6,5,42.9,1,Low
1295,18,Female,1st Year,1.2,0,171,None,Homework,6,25,37,9,47,75.6,76.1,5,8.7,20.8,7.1,4.3,0.7,2,63.7,1,Medium
1296,22,Male,12th,2.6,1,90,ChatGPT,Notes,5,34,91,5,21,34.7,85.5,4,4.0,34.3,5.4,1.0,0.8,5,30.2,0,Low
1297,19,Female,3rd Year,1.1,1,162,ChatGPT+Gemini,Homework,3,4,11,2,75,54.5,48.6,10,7.3,-16.0,5.2,1.8,3.9,1,73.2,1,Medium
1298,23,Female,3rd Year,1.6,1,28,ChatGPT,Homework,9,14,102,10,84,67.3,72.1,2,3.2,-15.0,5.4,3.2,0.8,10,67.0,1,Medium
1299,20,Male,12th,0.8,1,5,Claude,Doubt Solving,8,13,73,7,65,53.5,67.3,7,2.6,-13.3,4.6,0.8,0.2,1,59.9,1,Medium
1300,18,Female,2nd Year,2.9,1,164,ChatGPT,Doubt Solving,3,36,111,8,63,70.5,65.0,7,8.3,12.7,4.6,4.9,4.3,4,67.1,1,Medium
1301,23,Male,2nd Year,4.9,0,122,ChatGPT+Gemini,Coding,10,17,60,9,37,42.3,61.6,10,2.2,7.8,7.0,4.7,4.7,2,49.8,1,Low
1302,19,Male,12th,3.7,1,84,Gemini,Homework,5,75,98,4,92,32.4,99.8,10,8.0,-10.1,4.5,4.1,4.9,5,69.8,1,Medium
1303,18,Male,2nd Year,3.8,1,158,ChatGPT,Notes,5,66,47,1,56,53.9,50.2,8,6.7,12.1,5.0,2.0,1.8,3,56.7,1,Medium
1304,24,Female,11th,1.6,1,122,Gemini,Coding,5,45,107,7,73,69.8,85.2,4,5.8,0.5,4.9,3.5,4.5,9,57.4,1,Medium
1305,22,Male,11th,2.4,0,103,Claude,None,8,96,103,7,44,30.8,62.6,10,5.1,-9.9,4.7,0.0,0.8,9,48.3,1,Low
1306,19,Male,3rd Year,5.1,0,177,Copilot,Homework,3,67,100,1,81,72.8,78.9,2,5.8,-18.0,4.7,3.6,5.0,6,65.0,1,Medium
1307,24,Female,2nd Year,1.0,1,13,Copilot,Doubt Solving,3,56,16,4,44,54.8,99.3,3,2.1,-14.0,8.0,0.3,0.1,2,43.8,1,Low
1308,21,Male,10th,5.2,0,69,ChatGPT+Gemini,Notes,8,39,115,4,71,99.5,68.7,1,3.2,3.2,5.2,1.3,1.7,5,44.0,1,Low
1309,15,Female,12th,3.2,0,138,ChatGPT,Exam Prep,9,89,90,1,82,84.8,89.5,6,1.2,10.8,5.1,2.1,3.7,2,69.7,1,Medium
1310,22,Female,11th,5.1,1,154,Claude,Coding,5,84,51,7,34,50.4,44.6,8,7.3,-6.5,4.6,3.9,3.0,8,39.7,0,Low
1311,18,Female,2nd Year,2.2,1,101,Claude,Doubt Solving,10,44,45,3,65,98.0,73.3,10,8.2,26.8,7.5,1.5,2.0,9,84.7,1,High
1312,20,Female,2nd Year,2.4,0,68,Gemini,Exam Prep,8,15,55,1,75,49.5,62.9,8,7.2,14.2,4.7,0.8,0.4,5,71.7,1,Medium
1313,23,Female,11th,4.6,1,78,None,Homework,5,61,28,7,45,37.6,81.9,4,7.4,26.1,4.3,3.0,4.8,8,43.4,1,Low
1314,14,Male,11th,4.8,1,37,ChatGPT+Gemini,Notes,4,22,89,3,83,31.9,42.2,4,8.8,3.9,9.0,4.5,4.3,7,57.1,1,Medium
1315,23,Female,10th,1.8,1,61,Claude,Doubt Solving,2,87,72,3,39,84.8,66.9,10,7.3,33.4,6.8,2.3,0.4,6,60.1,1,Medium
1316,18,Male,2nd Year,5.9,1,79,ChatGPT,Doubt Solving,4,72,50,3,86,52.3,69.7,1,4.2,28.0,7.5,5.2,3.8,7,50.7,1,Medium
1317,23,Female,2nd Year,1.0,0,145,Claude,Notes,2,82,75,4,44,98.9,90.7,6,3.2,13.2,8.4,5.6,0.8,9,59.4,1,Medium
1318,15,Male,1st Year,0.9,1,116,Copilot,Doubt Solving,7,90,106,5,40,73.3,63.1,4,4.7,21.0,4.0,4.3,4.8,1,46.6,1,Low
1319,19,Female,3rd Year,3.8,0,125,ChatGPT+Gemini,Doubt Solving,7,94,25,1,53,41.5,59.2,9,5.2,-11.1,8.0,4.8,0.3,1,38.3,0,Low
1320,24,Female,10th,4.5,1,179,Gemini,Homework,9,50,96,3,44,53.5,63.3,2,3.5,26.3,7.5,3.3,0.9,4,49.7,1,Low
1321,14,Female,11th,5.8,1,23,ChatGPT,Coding,4,0,95,1,84,65.9,66.3,8,3.6,16.4,5.7,3.5,3.9,3,74.6,1,Medium
1322,16,Male,11th,2.7,0,98,Copilot,Exam Prep,5,76,74,3,48,80.5,55.3,7,7.4,-8.0,4.3,0.2,0.1,9,60.8,1,Medium
1323,18,Male,12th,0.6,1,134,Claude,None,4,44,28,3,51,71.4,42.7,8,2.9,-3.6,6.8,3.2,4.4,10,61.2,1,Medium
1324,17,Female,3rd Year,3.8,0,13,ChatGPT+Gemini,Notes,4,3,58,4,20,48.2,99.4,2,7.9,35.0,5.5,3.2,1.3,9,34.1,0,Low
1325,16,Female,11th,2.1,0,177,ChatGPT+Gemini,Exam Prep,5,54,7,10,54,63.3,85.9,10,3.3,-8.3,4.2,3.4,4.3,9,58.7,1,Medium
1326,23,Male,2nd Year,2.9,1,93,ChatGPT,Notes,3,88,24,1,75,45.2,99.1,9,4.7,6.1,8.7,1.3,2.4,7,63.6,1,Medium
1327,18,Other,11th,3.2,1,23,Gemini,None,9,9,83,5,35,54.5,79.8,4,3.5,30.4,4.2,2.3,0.3,10,48.7,1,Low
1328,24,Female,2nd Year,0.9,0,12,Copilot,Notes,7,86,20,4,51,50.0,93.0,1,8.4,-1.1,6.5,5.7,2.7,1,36.8,0,Low
1329,21,Male,2nd Year,3.2,1,146,None,Doubt Solving,1,29,3,5,98,92.9,67.0,6,4.5,-10.2,7.6,5.1,3.6,7,84.0,1,High
1330,24,Female,10th,2.8,0,28,Gemini,None,1,13,35,6,24,85.2,60.9,4,9.8,9.6,6.6,2.7,2.7,10,48.9,1,Low
1331,17,Female,11th,4.4,0,21,ChatGPT,None,1,95,42,3,29,67.2,99.6,2,6.4,-8.6,8.9,2.5,4.5,10,32.5,0,Low
1332,14,Male,10th,4.1,0,1,ChatGPT,Homework,3,29,92,3,91,42.2,50.2,1,1.1,39.0,7.0,4.7,3.8,9,65.6,1,Medium
1333,24,Male,3rd Year,1.5,0,102,Copilot,Notes,9,4,82,5,98,71.6,53.0,6,8.3,19.1,6.9,2.4,0.6,8,72.7,1,Medium
1334,20,Female,2nd Year,1.6,0,35,ChatGPT+Gemini,None,8,14,25,5,39,54.8,80.1,8,7.2,10.3,7.2,3.6,0.2,5,59.1,1,Medium
1335,21,Female,3rd Year,1.9,1,37,ChatGPT+Gemini,Exam Prep,9,16,35,9,31,32.6,55.3,3,3.3,6.3,8.9,5.2,1.8,6,37.5,0,Low
1336,16,Male,11th,1.5,1,17,Copilot,Coding,5,47,88,7,87,78.2,65.9,10,3.4,17.0,5.6,1.2,3.5,9,77.4,1,High
1337,19,Female,3rd Year,4.1,1,50,Gemini,Exam Prep,7,96,22,6,82,47.9,95.9,8,5.4,1.4,8.2,4.4,4.3,7,58.8,1,Medium
